name,n_tuples,n_attributes,p_num_var,p_cat_var,p_avg_distinct,p_max_distinct,p_min_distinct,avg_density,max_density,min_density,avg_entropy,max_entropy,min_entropy,p_correlated_features_0.9,p_correlated_features_0.8,p_correlated_features_0.7,p_correlated_features_0.6,p_correlated_features_0.5,max_pearson,min_pearson,avg_pearson,duplication,min_min,max_min,mean_min,min_max,max_max,mean_max,min_mean,max_mean,mean_mean,min_median,max_median,mean_median,min_std,max_std,mean_std,min_skewness,max_skewness,mean_skewness,min_kurtosis,max_kurtosis,mean_kurtosis,min_mad,max_mad,mean_mad,min_iqr,max_iqr,mean_iqr,min_constancy,max_constancy,mean_constancy,min_imbalance,max_imbalance,mean_imbalance,min_unalikeability,max_unalikeability,mean_unalikeability,min_min_char,max_min_char,mean_min_char,min_max_char,max_max_char,mean_max_char,min_mean_char,max_mean_char,mean_mean_char,min_std_char,max_std_char,mean_std_char,min_skewness_char,max_skewness_char,mean_skewness_char,min_kurtosis_char,max_kurtosis_char,mean_kurtosis_char,dimension,perc,model,score,impact
drug,200,6,0.33333333333333304,0.6666666666666661,0.195,0.8250000000000001,0.01,8.251192014762436,28.4375,0.0006467110125640001,1.9355873345734151,4.371111827402129,0.730885427319324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006691995756258001,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.03108484848485,44.67283950617284,30.351962177328843,13.938,45.0,29.469,7.252309725627906,17.09372502256548,12.173017374096693,-0.015718181725459,1.005124735304915,0.49470327678972703,-1.16414287867664,0.257522295819188,-0.45331029142872503,4.229000000000001,14.0,9.1145,9.272,28.0,18.636,0.38125000000000003,0.521472392638036,0.46751701791259503,1.0506329113924051,5.6875,2.288490864414433,0.502158600318109,0.6975376884422111,0.592231492872022,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.042944785276074,3.821673696319018,0.0,1.19240762220811,0.547871267341258,,,,,,,completeness,0.6,LogisticRegression,0.7143954095312881,0.7469914369578307
drug,200,6,0.33333333333333304,0.6666666666666661,0.195,0.8250000000000001,0.01,8.251192014762436,28.4375,0.0006467110125640001,1.9355873345734151,4.371111827402129,0.730885427319324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006691995756258001,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.03108484848485,44.67283950617284,30.351962177328843,13.938,45.0,29.469,7.252309725627906,17.09372502256548,12.173017374096693,-0.015718181725459,1.005124735304915,0.49470327678972703,-1.16414287867664,0.257522295819188,-0.45331029142872503,4.229000000000001,14.0,9.1145,9.272,28.0,18.636,0.38125000000000003,0.521472392638036,0.46751701791259503,1.0506329113924051,5.6875,2.288490864414433,0.502158600318109,0.6975376884422111,0.592231492872022,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.042944785276074,3.821673696319018,0.0,1.19240762220811,0.547871267341258,,,,,,,completeness,0.6,KNN,0.47033156542480004,0.5974990032846149
drug,200,6,0.33333333333333304,0.6666666666666661,0.195,0.8250000000000001,0.01,8.251192014762436,28.4375,0.0006467110125640001,1.9355873345734151,4.371111827402129,0.730885427319324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006691995756258001,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.03108484848485,44.67283950617284,30.351962177328843,13.938,45.0,29.469,7.252309725627906,17.09372502256548,12.173017374096693,-0.015718181725459,1.005124735304915,0.49470327678972703,-1.16414287867664,0.257522295819188,-0.45331029142872503,4.229000000000001,14.0,9.1145,9.272,28.0,18.636,0.38125000000000003,0.521472392638036,0.46751701791259503,1.0506329113924051,5.6875,2.288490864414433,0.502158600318109,0.6975376884422111,0.592231492872022,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.042944785276074,3.821673696319018,0.0,1.19240762220811,0.547871267341258,,,,,,,completeness,0.6,RandomForest,0.7468664536521681,0.7513351792279687
drug,200,6,0.33333333333333304,0.6666666666666661,0.195,0.8250000000000001,0.01,8.251192014762436,28.4375,0.0006467110125640001,1.9355873345734151,4.371111827402129,0.730885427319324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006691995756258001,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.03108484848485,44.67283950617284,30.351962177328843,13.938,45.0,29.469,7.252309725627906,17.09372502256548,12.173017374096693,-0.015718181725459,1.005124735304915,0.49470327678972703,-1.16414287867664,0.257522295819188,-0.45331029142872503,4.229000000000001,14.0,9.1145,9.272,28.0,18.636,0.38125000000000003,0.521472392638036,0.46751701791259503,1.0506329113924051,5.6875,2.288490864414433,0.502158600318109,0.6975376884422111,0.592231492872022,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.042944785276074,3.821673696319018,0.0,1.19240762220811,0.547871267341258,,,,,,,completeness,0.6,AdaBoost,0.657340251745906,0.8392819136497455
drug,200,6,0.33333333333333304,0.6666666666666661,0.195,0.8250000000000001,0.01,8.251192014762436,28.4375,0.0006467110125640001,1.9355873345734151,4.371111827402129,0.730885427319324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006691995756258001,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.03108484848485,44.67283950617284,30.351962177328843,13.938,45.0,29.469,7.252309725627906,17.09372502256548,12.173017374096693,-0.015718181725459,1.005124735304915,0.49470327678972703,-1.16414287867664,0.257522295819188,-0.45331029142872503,4.229000000000001,14.0,9.1145,9.272,28.0,18.636,0.38125000000000003,0.521472392638036,0.46751701791259503,1.0506329113924051,5.6875,2.288490864414433,0.502158600318109,0.6975376884422111,0.592231492872022,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.042944785276074,3.821673696319018,0.0,1.19240762220811,0.547871267341258,,,,,,,completeness,0.6,SVC,0.648739680923588,0.694188099632563
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,DecisionTree,0.8816595639809921,0.8916018006165743
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,LogisticRegression,0.8619785256646251,0.9013083915747226
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,KNN,0.649720786343984,0.825391172508697
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,RandomForest,0.8884106986336331,0.8937263258001572
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,AdaBoost,0.45884238139700306,0.5858428886709074
drug,200,6,0.33333333333333304,0.6666666666666661,0.20750000000000002,0.915,0.01,7.612156453213932,16.3125,0.000255209271602,2.050289271666916,4.867520505418586,0.707165818649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028133458697743002,0.0,6.269,15.0,10.6345,38.247,74.0,56.1235,16.105456521739132,44.056179775280896,30.080818148510012,13.9695,43.0,28.484750000000002,7.169070427300035,16.660428492110118,11.914749459705076,0.027478463325025,1.003665272357933,0.515571867841479,-1.116502970348734,0.31040603186480403,-0.403048469241965,4.189,14.0,9.0945,9.036999999999999,27.0,18.0185,0.396648044692737,0.5174418604651161,0.46858826576314705,1.02127659574468,5.6875,2.30751133605198,0.502311981504148,0.6975376884422111,0.5913088211791641,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.801837694795648,0.0,1.173503547959325,0.5433620361906291,,,,,,,completeness,0.5,SVC,0.849523080325661,0.9090376773094803
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,DecisionTree,0.5537924884480611,0.5600374566785392
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,LogisticRegression,0.437762102566419,0.4577360628007351
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,KNN,0.329248436748436,0.41827006148848833
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,RandomForest,0.49986316142420806,0.5028539923591548
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,AdaBoost,0.471185942169548,0.6016029570356818
drug,200,6,0.33333333333333304,0.6666666666666661,0.378333333333333,1.0,0.025,0.520925302106789,2.82336,0.0,3.250136070471327,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.06422801289549801,0.06422801289549801,0.032114006447749005,0.0,-42.858445070468726,-25.054360771445705,-33.95640292095722,69.89027781692889,132.1152454360284,101.00276162647864,19.53478747020568,45.06437451455186,32.299580992378765,14.2275,48.5,31.36375,23.855564961705902,44.664269052569914,34.25991700713791,-0.18375398527862002,0.345681815643042,0.08096391518221001,-0.7072637798825391,-0.505381254318874,-0.6063225171007071,11.589062728472252,29.207022837187814,20.398042782830032,26.383499999999998,57.48067060831346,41.93208530415673,0.17500000000000002,0.455,0.3025,5.6875,53.0,27.359375,0.6975376884422111,0.9191959798994971,0.82679648241206,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.9,SVC,0.39859915846916305,0.4265236125820375
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,DecisionTree,0.583598180551823,0.5901792595172031
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,LogisticRegression,0.381626928112106,0.39903958453386396
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,KNN,0.384220404046826,0.4881052545394086
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,RandomForest,0.5560721441223551,0.5593992902276307
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,AdaBoost,0.40522368600810105,0.5173833638603141
drug,200,6,0.33333333333333304,0.6666666666666661,0.358333333333333,0.995,0.025,0.571924850068336,2.82336,1.2689711182173471e-05,3.071089421273285,5.291385894742422,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327627266361,0.0,-42.35006010159808,-25.647602602523992,-33.99883135206104,69.61775287386533,131.42551387543844,100.52163337465188,17.45015616843735,49.728781539286736,33.589468853862044,13.5975,49.0,31.29875,21.535991459127036,40.86224347590818,31.19911746751761,-0.05783565356452901,0.49860542818615905,0.22038488731081401,-0.327357814534503,0.09754090464035801,-0.11490845494707201,7.339499999999999,24.0,15.66975,17.25925,47.5,32.379625000000004,0.245,0.455,0.33625000000000005,5.6875,70.0,34.121875,0.6975376884422111,0.8616582914572861,0.794384422110552,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.8,SVC,0.32557846616670105,0.34838734758413503
drug,200,6,0.33333333333333304,0.6666666666666661,0.351666666666666,1.0,0.025,0.53359017682144,2.82336,0.0,2.9599492365490963,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.028821383181461,0.028821383181461,0.014410691590730001,0.0,-42.421739507775314,-24.846103602454033,-33.633921555114675,68.18468833993497,132.94381672544745,100.5642525326912,15.867303078016743,44.14291502314778,30.005109050582263,12.8575,43.0,27.92875,18.745365459732724,37.86366359725214,28.304514528492433,0.186146407475159,0.742614928614281,0.46438066804472006,0.035077806074650004,1.044641943226188,0.5398598746504191,6.111,20.5,13.3055,12.65025,40.5,26.575125,0.255,0.455,0.36750000000000005,5.6875,76.0,42.671875,0.6975376884422111,0.8555778894472361,0.762587939698492,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.7,DecisionTree,0.7288259058502741,0.7370446786262276
drug,200,6,0.33333333333333304,0.6666666666666661,0.351666666666666,1.0,0.025,0.53359017682144,2.82336,0.0,2.9599492365490963,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.028821383181461,0.028821383181461,0.014410691590730001,0.0,-42.421739507775314,-24.846103602454033,-33.633921555114675,68.18468833993497,132.94381672544745,100.5642525326912,15.867303078016743,44.14291502314778,30.005109050582263,12.8575,43.0,27.92875,18.745365459732724,37.86366359725214,28.304514528492433,0.186146407475159,0.742614928614281,0.46438066804472006,0.035077806074650004,1.044641943226188,0.5398598746504191,6.111,20.5,13.3055,12.65025,40.5,26.575125,0.255,0.455,0.36750000000000005,5.6875,76.0,42.671875,0.6975376884422111,0.8555778894472361,0.762587939698492,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.7,LogisticRegression,0.38154049065254503,0.3989492031550603
drug,200,6,0.33333333333333304,0.6666666666666661,0.351666666666666,1.0,0.025,0.53359017682144,2.82336,0.0,2.9599492365490963,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.028821383181461,0.028821383181461,0.014410691590730001,0.0,-42.421739507775314,-24.846103602454033,-33.633921555114675,68.18468833993497,132.94381672544745,100.5642525326912,15.867303078016743,44.14291502314778,30.005109050582263,12.8575,43.0,27.92875,18.745365459732724,37.86366359725214,28.304514528492433,0.186146407475159,0.742614928614281,0.46438066804472006,0.035077806074650004,1.044641943226188,0.5398598746504191,6.111,20.5,13.3055,12.65025,40.5,26.575125,0.255,0.455,0.36750000000000005,5.6875,76.0,42.671875,0.6975376884422111,0.8555778894472361,0.762587939698492,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.7,KNN,0.42719621941844105,0.5427007967856353
drug,200,6,0.33333333333333304,0.6666666666666661,0.351666666666666,1.0,0.025,0.53359017682144,2.82336,0.0,2.9599492365490963,5.298317366548021,1.364654568120298,0.0,0.0,0.0,0.0,0.0,0.028821383181461,0.028821383181461,0.014410691590730001,0.0,-42.421739507775314,-24.846103602454033,-33.633921555114675,68.18468833993497,132.94381672544745,100.5642525326912,15.867303078016743,44.14291502314778,30.005109050582263,12.8575,43.0,27.92875,18.745365459732724,37.86366359725214,28.304514528492433,0.186146407475159,0.742614928614281,0.46438066804472006,0.035077806074650004,1.044641943226188,0.5398598746504191,6.111,20.5,13.3055,12.65025,40.5,26.575125,0.255,0.455,0.36750000000000005,5.6875,76.0,42.671875,0.6975376884422111,0.8555778894472361,0.762587939698492,1.0,5.0,3.25,1.0,6.0,4.5,1.0,5.0,3.809999999999999,0.0,1.194612908016651,0.548540701680265,,,,,,,accuracy,0.7,RandomForest,0.6558232337747121,0.6597472205110854
