name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_algorithm,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
drug,Sex,200.0,0.448125,0.5375,1.164275,0.01815,0.50135,0.6899375,13.425087500000004,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9447787633224805,0.9520670143145452,0.9526044338046984,0.9557773008907078,0.9556530721492854,0.953002955408742,0.9563534080944784,0.9520670143145452
drug,Sex,200.0,0.448125,0.5375,1.164275,0.01815,0.50135,0.6899375,13.425087500000004,1.0,0.0,,,1.0,1.0,KNN,0.6760185523237754,0.7968889360439463,0.777811783348427,0.8213497533884201,0.8232172537177503,0.8036019497679032,0.8010126604374523,0.7968889360439463
drug,Sex,200.0,0.448125,0.5375,1.164275,0.01815,0.50135,0.6899375,13.425087500000004,1.0,0.0,,,1.0,1.0,RandomForest,0.987688094602157,0.9920799946581199,0.9905044420278796,0.9909992739082814,0.9888180061020134,0.9920413221378296,0.9887252522451088,0.9894217105559974
drug,Sex,200.0,0.448125,0.5375,1.164275,0.01815,0.50135,0.6899375,13.425087500000004,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.448125,0.5375,1.164275,0.01815,0.50135,0.6899375,13.425087500000004,1.0,0.0,,,1.0,1.0,SVC,0.893735182092944,0.9200598753374484,0.9278397193121504,0.9203109565459915,0.9203109565459915,0.925407525092163,0.9292962657810112,0.9200598753374484
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,LogisticRegression,0.938988218471645,0.94681408371408,0.9470074910179394,0.9532120860965653,0.9546897015688864,0.9543035476331541,0.9566057717925294,0.94681408371408
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,KNN,0.695899007998518,0.7990378951639615,0.7689708452360106,0.811229090318063,0.810961647628478,0.8095759688513708,0.808404031176945,0.7990378951639615
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,RandomForest,0.985666034808134,0.9857403591778593,0.9884781841422466,0.9869084364879402,0.9900230499518184,0.98988623126261,0.9915290655525032,0.9894632514646302
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.403125,0.5193375,1.0811625,0.0168,0.5033375,0.69225,17.526474999999998,1.0,0.0,,,1.0,1.0,SVC,0.8959337019040075,0.909973564515867,0.911123309611884,0.9042287650789473,0.9116410612067478,0.9239777015243819,0.9180657792902269,0.909973564515867
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9437769463302641,0.9479172695083146,0.9488381015948805,0.9539486480778979,0.9539486480778979,0.9467677479815988,0.9502751078154079,0.9479172695083146
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,KNN,0.6828368834567025,0.7956542994603262,0.7782816239822687,0.8027242446959824,0.8033292567879916,0.7863598255314299,0.7919749404548229,0.7956542994603262
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,RandomForest,0.9877792864304813,0.9941907528235654,0.9905091002747255,0.9909912700147077,0.989392950799201,0.9915347889957266,0.991001906080031,0.991543183379121
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.35625,0.522525,1.09995,0.015574999999999999,0.5017499999999999,0.6909875000000001,16.177699999999998,1.0,0.0,,,1.0,1.0,SVC,0.8985476975632241,0.9185211619192766,0.9144239631690706,0.9243161479795334,0.9243161479795334,0.921952255794109,0.9155959406288929,0.9185211619192766
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9437835099525769,0.9524488230017519,0.9465399683286642,0.9481467327073243,0.9481467327073243,0.9466097922557357,0.9493466269546139,0.9524488230017519
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,KNN,0.6896926401424289,0.7834406541157403,0.7652682303227603,0.8059330632077599,0.8053548049427638,0.7936754828950027,0.801197559506328,0.7834406541157403
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,RandomForest,0.9910943700396826,0.9941694806929184,0.9925984591218967,0.9914082205580369,0.9941801167582418,0.9920074650635315,0.9935894247704912,0.9941801167582418
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.30624999999999997,0.5228625,1.0973374999999999,0.0144625,0.50225,0.6917625,19.326349999999998,1.0,0.0,,,1.0,1.0,SVC,0.8999361163099442,0.9182563422382929,0.9148453786307265,0.9215823666980236,0.9229846564014593,0.9225124405769509,0.9236343084298573,0.9182563422382929
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9506284798337743,0.9528808178822519,0.9493056190628576,0.9561168584401928,0.9566407184079087,0.9530214142934479,0.955171039504763,0.9528808178822519
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,KNN,0.6832298652556856,0.7650495278556942,0.7709013762973096,0.7920653311657164,0.7904988414426397,0.7766381495012167,0.7780416991289029,0.7645850451521801
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,RandomForest,0.988305505003575,0.9909957360347986,0.9920039356068769,0.9899160084706962,0.9898999828296703,0.9888067248315412,0.9893740134457047,0.9893216765873017
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.235,0.531825,1.1406625000000001,0.013075000000000002,0.500325,0.6901499999999999,13.18935,1.0,0.0,,,1.0,1.0,SVC,0.8907732213576436,0.9148091338423182,0.9192817427330978,0.9214803027188981,0.9204414847491185,0.9187185373401006,0.9178076778000404,0.9153505281778301
drug,Sex,200.0,0.199375,0.5196,1.08345,0.0125,0.501975,0.6919875,16.7259375,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.199375,0.5196,1.08345,0.0125,0.501975,0.6919875,16.7259375,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9459738667768383,0.9528628692035686,0.9519721994203182,0.9506358366552414,0.9495934388828036,0.9511551927763878,0.9531465070004446,0.9528628692035686
drug,Sex,200.0,0.199375,0.5196,1.08345,0.0125,0.501975,0.6919875,16.7259375,1.0,0.0,,,1.0,1.0,KNN,0.6920925761852887,0.7452904500116145,0.7497375369768353,0.7592537105419989,0.7592537105419989,0.7424719755426993,0.7517539500085042,0.7469008689439266
drug,Sex,200.0,0.199375,0.5196,1.08345,0.0125,0.501975,0.6919875,16.7259375,1.0,0.0,,,1.0,1.0,RandomForest,0.9920484680250305,0.990487780448718,0.9936566124847375,0.9920852888431013,0.9905532661782661,0.99001955509768,0.9941966843919969,0.9889496527777778
